X_Position,Z_Line,Z_Sine,Z_Triangle
5.41082164328657,5.81162324649299,4.2341902705724,7.75350701402806
5.45090180360721,5.81763527054108,4.16139445174139,7.72945891783567
5.49098196392786,5.82364729458918,4.08913043913465,7.70541082164329
5.5310621242485,5.82965931863727,4.01744405936489,7.6813627254509
5.57114228456914,5.83567134268537,3.94638077273589,7.65731462925852
5.61122244488978,5.84168336673347,3.87598564441351,7.63326653306613
5.65130260521042,5.84769539078156,3.80630331584747,7.60921843687375
5.69138276553106,5.85370741482966,3.73737797646165,7.58517034068136
5.7314629258517,5.85971943887776,3.66925333563119,7.56112224448898
5.77154308617235,5.86573146292585,3.60197259496391,7.53707414829659
5.81162324649299,5.87174348697395,3.53557842090381,7.51302605210421
5.85170340681363,5.87775551102204,3.47011291767391,7.48897795591182
5.89178356713427,5.88376753507014,3.40561760057559,7.46492985971944
5.93186372745491,5.88977955911824,3.3421333696615,7.44088176352705
5.97194388777555,5.89579158316633,3.27970048379852,7.41683366733467
6.01202404809619,5.90180360721443,3.21835853513744,7.39278557114229
6.05210420841683,5.90781563126253,3.15814642400532,7.3687374749499
6.09218436873747,5.91382765531062,3.09910233423665,7.34468937875751
6.13226452905812,5.91983967935872,3.04126370895893,7.32064128256513
6.17234468937876,5.92585170340681,2.98466722684783,7.29659318637275
6.2124248496994,5.93186372745491,2.92934877886724,7.27254509018036
6.25250501002004,5.93787575150301,2.87534344550884,7.24849699398798
6.29258517034068,5.9438877755511,2.8226854745456,7.22444889779559
6.33266533066132,5.9498997995992,2.77140825931335,7.20040080160321
6.37274549098196,5.95591182364729,2.72154431753426,7.17635270541082
6.41282565130261,5.96192384769539,2.67312527069553,7.15230460921844
6.45290581162325,5.96793587174349,2.62618182399644,7.12825651302605
6.49298597194389,5.97394789579158,2.58074374687651,7.10420841683367
6.53306613226453,5.97995991983968,2.53683985413701,7.08016032064128
6.57314629258517,5.98597194388778,2.49449798766795,7.0561122244489
6.61322645290581,5.99198396793587,2.45374499879196,7.03206412825651
6.65330661322645,5.99799599198397,2.41460673123638,7.00801603206413
6.69338677354709,6.00400801603206,2.37710800474435,6.98396793587174
6.73346693386774,6.01002004008016,2.34127259933519,6.95991983967936
6.77354709418838,6.01603206412826,2.30712324022422,6.93587174348697
6.81362725450902,6.02204408817635,2.27468158341141,6.91182364729459
6.85370741482966,6.02805611222445,2.24396820194813,6.8877755511022
6.8937875751503,6.03406813627254,2.21500257289061,6.86372745490982
6.93386773547094,6.04008016032064,2.1878030649485,6.83967935871743
